Date and Time,Temperature [°C],Humidity [%RH],Wind Speed [m/s],Gust Speed [m/s],Wind Direction,Rain [mm],Battery Status
2023-10-12 21:13:58.914735,13.2,55,0.6,1.3,N,17.4,OK
2023-10-12 21:14:46.547622,13.2,55,2.3,3.0,NW,17.4,OK
2023-10-12 21:14:47.082647,13.2,55,2.3,3.0,NW,17.4,OK
2023-10-12 21:16:22.553079,13.2,54,1.3,1.7,NE,17.4,OK
2023-10-12 21:16:23.096167,13.2,54,1.3,1.7,NE,17.4,OK
2023-10-12 21:17:10.883758,13.2,54,0.6,1.0,N,17.4,OK
2023-10-12 21:17:58.552598,13.3,54,0.6,1.0,N,17.4,OK
2023-10-12 21:17:59.095652,13.3,54,0.6,1.0,N,17.4,OK
2023-10-12 21:18:46.843282,13.3,54,0.6,1.0,NW,17.4,OK
2023-10-12 21:19:34.882129,13.3,54,0.6,1.0,E,17.4,OK
2023-10-12 21:21:10.543364,13.2,55,0.6,1.0,NW,17.4,OK
2023-10-12 21:21:58.671193,13.2,55,1.3,2.0,NW,17.4,OK
2023-10-12 21:22:46.541104,13.2,55,1.7,2.3,W,17.4,OK
2023-10-12 21:23:34.882646,13.1,55,1.3,2.3,N,17.4,OK
2023-10-12 21:24:22.541475,13.1,55,1.3,1.7,N,17.4,OK
2023-10-12 21:25:10.810170,13.1,55,2.0,2.3,NNW,17.4,OK
2023-10-12 21:25:58.538120,13.1,55,2.0,2.7,NW,17.4,OK
2023-10-12 21:26:47.005740,13.1,55,2.0,2.7,NW,17.4,OK
2023-10-12 21:27:34.536802,13.1,55,1.7,2.3,NW,17.4,OK
2023-10-12 21:27:35.059545,13.1,55,1.7,2.3,NW,17.4,OK
2023-10-12 21:28:22.972288,13.1,55,1.3,2.3,E,17.4,OK
2023-10-12 21:29:10.533905,13.1,55,2.3,3.0,NW,17.4,OK
2023-10-12 21:29:11.076022,13.1,55,2.3,3.0,NW,17.4,OK
2023-10-12 21:29:58.805738,13.2,54,2.3,3.0,NW,17.4,OK
2023-10-12 21:30:46.532416,13.2,55,1.3,1.7,NW,17.4,OK
2023-10-12 21:30:47.049576,13.2,55,1.3,1.7,NW,17.4,OK
2023-10-12 21:31:34.883407,13.2,54,1.0,1.7,NNE,17.4,OK
2023-10-12 21:32:22.535975,13.2,55,1.0,1.3,NE,17.4,OK
2023-10-12 21:32:23.101030,13.2,55,1.0,1.3,NE,17.4,OK
2023-10-12 21:33:10.953677,13.2,55,1.0,1.3,NW,17.4,OK
2023-10-12 21:33:58.531439,13.2,55,1.7,2.0,NW,17.4,OK
2023-10-12 21:33:59.066615,13.2,55,1.7,2.0,NW,17.4,OK
2023-10-12 21:35:35.028096,13.1,55,1.0,1.3,W,17.4,OK
2023-10-12 21:36:22.575887,13.1,55,1.0,1.7,N,17.4,OK
2023-10-12 21:37:10.527458,13.1,55,0.6,1.3,NW,17.4,OK
2023-10-12 21:37:58.788244,13.1,55,2.3,3.0,N,17.4,OK
2023-10-12 21:38:46.527040,13.1,55,2.0,3.0,SSW,17.4,OK
2023-10-12 21:39:34.852892,13.1,55,0.6,1.3,NW,17.4,OK
2023-10-12 21:40:22.523604,13.1,55,0.6,1.3,NW,17.4,OK
2023-10-12 21:40:23.106582,13.1,55,0.6,1.3,NW,17.4,OK
2023-10-12 21:41:10.867370,13.1,55,1.3,2.0,NW,17.4,OK
2023-10-12 21:41:58.519949,13.1,55,1.3,2.0,NW,17.4,OK
2023-10-12 21:41:59.089172,13.1,55,1.3,2.0,NW,17.4,OK
2023-10-12 21:42:46.992912,13.1,55,1.3,2.0,NW,17.4,OK
2023-10-12 21:43:34.522586,13.1,55,1.3,2.0,NNE,17.4,OK
2023-10-12 21:43:35.142507,13.1,55,1.3,2.0,NNE,17.4,OK
2023-10-12 21:44:22.953381,13.1,55,1.7,2.0,NW,17.4,OK
2023-10-12 21:45:10.512945,13.1,54,2.3,3.0,NW,17.4,OK
2023-10-12 21:45:11.171162,13.1,54,2.3,3.0,NW,17.4,OK
2023-10-12 21:45:58.942843,13.1,55,2.0,2.7,NW,17.4,OK
2023-10-12 21:46:46.513454,13.1,55,2.3,3.0,N,17.4,OK
2023-10-12 21:47:34.745247,13.1,54,2.0,3.0,N,17.4,OK
2023-10-12 21:48:22.516134,13.1,54,2.0,3.0,N,17.4,OK
2023-10-12 21:48:23.172274,13.1,54,2.0,3.0,N,17.4,OK
2023-10-12 21:49:10.938656,13.1,55,0.6,1.3,NW,17.4,OK
2023-10-12 21:49:59.014373,13.1,55,1.0,2.7,WNW,17.4,OK
2023-10-12 21:51:34.513804,13.1,55,1.0,2.0,N,17.4,OK
2023-10-12 21:52:22.692604,13.0,55,1.0,2.0,NW,17.4,OK
2023-10-12 21:53:10.508358,13.0,55,1.0,1.3,NNW,17.4,OK
2023-10-12 21:53:58.814107,13.0,55,1.0,1.7,NW,17.4,OK
2023-10-12 21:54:46.506923,13.0,55,1.7,2.7,N,17.4,OK
2023-10-12 21:55:34.828603,13.0,55,0.6,1.3,NW,17.4,OK
2023-10-12 21:56:22.509334,13.0,55,1.7,2.7,W,17.4,OK
2023-10-12 21:56:23.152452,13.0,55,1.7,2.7,W,17.4,OK
2023-10-12 21:57:10.939115,13.0,55,1.7,2.0,NW,17.4,OK
2023-10-12 21:57:58.506953,13.0,55,0.6,1.3,N,17.4,OK
2023-10-12 21:57:59.085983,13.0,55,0.6,1.3,N,17.4,OK
2023-10-12 21:58:46.835585,13.0,55,0.6,1.3,W,17.4,OK
2023-10-12 21:59:34.507551,13.0,55,0.6,1.3,NNE,17.4,OK
2023-10-12 21:59:35.037405,13.0,55,0.6,1.3,NNE,17.4,OK
2023-10-12 22:00:22.807339,12.9,55,1.0,1.0,W,17.4,OK
2023-10-12 22:01:10.495726,12.9,55,1.0,2.0,NW,17.4,OK
2023-10-12 22:01:11.018933,12.9,55,1.0,2.0,NW,17.4,OK
2023-10-12 22:01:58.748672,12.9,55,1.3,2.0,N,17.4,OK
2023-10-12 22:02:46.501263,12.9,55,0.6,1.3,NW,17.4,OK
2023-10-12 22:02:47.130402,12.9,55,0.6,1.3,NW,17.4,OK
2023-10-12 22:03:34.960184,12.9,55,1.0,1.7,SE,17.4,OK
2023-10-12 22:04:22.497813,12.9,55,1.0,1.7,W,17.4,OK
2023-10-12 22:04:23.114927,12.9,55,1.0,1.7,W,17.4,OK
2023-10-12 22:05:58.492093,12.9,54,2.3,3.4,N,17.4,OK
2023-10-12 22:05:59.137506,12.9,54,2.3,3.4,N,17.4,OK
2023-10-12 22:06:46.598117,13.0,55,1.0,1.3,N,17.4,OK
2023-10-12 22:07:34.493933,13.0,55,0.6,1.0,NNW,17.4,OK
2023-10-12 22:08:22.799644,13.0,55,0.3,0.6,NE,17.4,OK
2023-10-12 22:09:10.493245,12.9,55,0.6,1.3,NW,17.4,OK
2023-10-12 22:09:58.757157,12.9,55,2.3,3.4,W,17.4,OK
2023-10-12 22:10:46.487793,12.9,55,2.0,2.7,NW,17.4,OK
2023-10-12 22:10:47.052111,12.9,55,2.0,2.7,NW,17.4,OK
2023-10-12 22:11:34.809717,12.9,55,1.7,2.0,NW,17.4,OK
2023-10-12 22:12:22.487423,13.0,54,1.7,2.3,NNW,17.4,OK
2023-10-12 22:12:22.986364,13.0,54,1.7,2.3,NNW,17.4,OK
2023-10-12 22:13:10.930012,13.0,54,1.3,2.0,NE,17.4,OK
2023-10-12 22:13:58.485901,13.0,54,1.7,2.7,NW,17.4,OK
2023-10-12 22:13:59.046958,13.0,54,1.7,2.7,NW,17.4,OK
2023-10-12 22:14:46.907596,13.0,54,2.3,3.7,W,17.4,OK
2023-10-12 22:15:34.486374,13.0,54,1.3,2.3,NE,17.4,OK
2023-10-12 22:16:22.798056,13.0,54,2.0,2.3,W,17.4,OK
2023-10-12 22:17:10.485693,13.0,54,1.0,3.0,N,17.4,OK
2023-10-12 22:17:10.997858,13.0,54,1.0,3.0,N,17.4,OK
2023-10-12 22:17:58.807466,13.0,54,2.0,3.0,ESE,17.4,OK
2023-10-12 22:18:46.484279,13.0,54,1.3,1.7,NE,17.4,OK
2023-10-12 22:18:47.021422,13.0,54,1.3,1.7,NE,17.4,OK
2023-10-12 22:20:23.030880,13.0,54,2.7,3.0,N,17.4,OK
2023-10-12 22:21:10.502471,13.0,54,1.3,2.0,NW,17.4,OK
2023-10-12 22:21:58.477388,13.0,54,2.0,2.7,NW,17.4,OK
2023-10-12 22:22:46.715106,13.0,54,2.0,2.7,N,17.4,OK
2023-10-12 22:23:34.480913,13.0,54,1.0,1.7,N,17.4,OK
2023-10-12 22:24:22.754639,13.0,54,1.3,1.7,N,17.4,OK
2023-10-12 22:25:10.471319,13.0,54,1.3,1.7,NNW,17.4,OK
2023-10-12 22:25:11.033317,13.0,54,1.3,1.7,NNW,17.4,OK
2023-10-12 22:25:58.801157,13.0,54,0.6,1.0,N,17.4,OK
2023-10-12 22:26:46.473728,13.0,54,0.6,1.0,N,17.4,OK
2023-10-12 22:26:47.016858,13.0,54,0.6,1.0,N,17.4,OK
2023-10-12 22:27:34.730579,12.9,54,0.6,1.3,NW,17.4,OK
2023-10-12 22:28:22.471318,12.9,54,1.0,1.7,NNW,17.4,OK
2023-10-12 22:28:23.007409,12.9,54,1.0,1.7,NNW,17.4,OK
2023-10-12 22:29:10.792975,12.9,54,1.0,1.3,N,17.4,OK
2023-10-12 22:29:58.469852,12.9,54,2.3,3.0,NW,17.4,OK
2023-10-12 22:29:59.009896,12.9,54,2.3,3.0,NW,17.4,OK
2023-10-12 22:30:46.733369,12.9,55,1.3,1.7,NW,17.4,OK
2023-10-12 22:31:34.466386,12.8,55,1.0,1.0,WNW,17.4,OK
2023-10-12 22:31:35.141378,12.8,55,1.0,1.0,WNW,17.4,OK
2023-10-12 22:32:22.898172,12.8,55,1.0,1.3,NW,17.4,OK
2023-10-12 22:33:10.467888,12.8,55,1.0,1.3,SE,17.4,OK
2023-10-12 22:33:11.117831,12.8,55,1.0,1.3,SE,17.4,OK
2023-10-12 22:33:58.952552,12.8,55,1.7,2.3,NW,17.4,OK
2023-10-12 22:34:46.897257,12.8,55,1.0,1.7,NNW,17.4,OK
2023-10-12 22:36:22.458888,12.7,55,0.6,1.0,NW,17.4,OK
2023-10-12 22:37:58.456365,12.7,55,1.3,1.7,NW,17.4,OK
2023-10-12 22:38:46.831234,12.7,55,1.7,2.0,N,17.4,OK
2023-10-12 22:39:34.453800,12.7,55,1.0,1.3,NW,17.4,OK
2023-10-12 22:40:22.861655,12.7,55,1.3,2.0,NW,17.4,OK
2023-10-12 22:41:10.455356,12.7,55,1.0,1.7,N,17.4,OK
2023-10-12 22:41:11.041298,12.7,55,1.0,1.7,N,17.4,OK
2023-10-12 22:41:58.860919,12.7,55,1.0,1.7,N,17.4,OK
2023-10-12 22:42:46.450747,12.7,55,1.7,2.3,NW,17.4,OK
2023-10-12 22:42:47.087855,12.7,55,1.7,2.3,NW,17.4,OK
2023-10-12 22:43:34.701678,12.7,55,1.0,1.7,W,17.4,OK
2023-10-12 22:44:22.455344,12.7,55,1.3,2.0,NE,17.4,OK
2023-10-12 22:44:23.120330,12.7,55,1.3,2.0,NE,17.4,OK
2023-10-12 22:45:10.847960,12.7,55,1.3,2.0,NW,17.4,OK
2023-10-12 22:45:58.448963,12.7,55,1.7,2.3,NW,17.4,OK
2023-10-12 22:45:59.040909,12.7,55,1.7,2.3,NW,17.4,OK
2023-10-12 22:46:46.889667,12.7,55,1.3,2.0,N,17.4,OK
2023-10-12 22:47:34.446388,12.7,55,1.3,2.3,SW,17.4,OK
2023-10-12 22:47:35.086400,12.7,55,1.3,2.3,SW,17.4,OK
2023-10-12 22:48:22.889035,12.7,55,1.3,2.3,NW,17.4,OK
2023-10-12 22:49:10.448864,12.8,55,1.7,2.3,NW,17.4,OK
2023-10-12 22:49:10.956811,12.8,55,1.7,2.3,NW,17.4,OK
2023-10-12 22:50:46.988252,12.8,55,1.0,1.3,NW,17.4,OK
2023-10-12 22:51:34.522135,12.7,55,1.0,1.7,NW,17.4,OK
2023-10-12 22:52:22.439777,12.7,55,1.0,1.7,SW,17.4,OK
2023-10-12 22:53:10.735462,12.7,55,3.0,3.4,N,17.4,OK
2023-10-12 22:53:58.442321,12.7,55,3.0,3.4,N,17.4,OK
2023-10-12 22:54:46.840921,12.7,55,1.0,1.7,NW,17.4,OK
2023-10-12 22:55:34.439813,12.7,55,0.6,1.3,NW,17.4,OK
2023-10-12 22:55:34.939727,12.7,55,0.6,1.3,NW,17.4,OK
2023-10-12 22:56:22.756392,12.7,55,0.6,1.0,NW,17.4,OK
2023-10-12 22:57:10.434103,12.7,55,1.0,1.3,W,17.4,OK
2023-10-12 22:57:10.941064,12.7,55,1.0,1.3,W,17.4,OK
2023-10-12 22:57:58.861873,12.7,55,0.6,1.3,W,17.4,OK
2023-10-12 22:58:46.437490,12.6,55,1.3,2.0,W,17.4,OK
2023-10-12 22:58:47.127629,12.6,55,1.3,2.0,W,17.4,OK
2023-10-12 22:59:34.903431,12.6,55,1.7,2.0,N,17.4,OK
2023-10-12 23:00:22.434078,12.6,55,0.6,1.3,W,17.4,OK
2023-10-12 23:00:23.044051,12.6,55,0.6,1.3,W,17.4,OK
2023-10-12 23:01:10.904676,12.6,55,2.0,3.0,NW,17.4,OK
2023-10-12 23:01:58.431548,12.6,55,2.0,2.3,NW,17.4,OK
2023-10-12 23:01:59.107609,12.6,55,2.0,2.3,NW,17.4,OK
2023-10-12 23:02:46.882129,12.6,55,1.7,2.0,W,17.4,OK
2023-10-12 23:03:34.430022,12.6,55,1.0,2.0,W,17.4,OK
2023-10-12 23:03:34.933909,12.6,55,1.0,2.0,W,17.4,OK
2023-10-12 23:04:22.734707,12.7,55,1.7,2.3,NW,17.4,OK
2023-10-12 23:05:11.119487,12.7,55,1.3,2.0,N,17.4,OK
2023-10-12 23:05:58.429096,12.7,55,1.3,1.7,W,17.4,OK
2023-10-12 23:06:46.430773,12.7,55,1.3,1.7,NE,17.4,OK
2023-10-12 23:07:34.639684,12.7,55,2.0,3.0,NNW,17.4,OK
2023-10-12 23:08:22.424239,12.7,55,2.3,3.0,NW,17.4,OK
2023-10-12 23:09:10.836913,12.7,55,1.7,2.0,NNW,17.4,OK
2023-10-12 23:09:58.426898,12.7,55,1.7,2.7,N,17.4,OK
2023-10-12 23:09:58.958618,12.7,55,1.7,2.7,N,17.4,OK
2023-10-12 23:10:46.803362,12.7,55,1.3,2.3,N,17.4,OK
2023-10-12 23:11:34.421233,12.7,55,1.3,2.3,NW,17.4,OK
2023-10-12 23:12:22.854055,12.7,55,1.7,2.3,NW,17.4,OK
2023-10-12 23:13:10.417780,12.7,54,1.7,3.0,N,17.4,OK
2023-10-12 23:13:11.078734,12.7,54,1.7,3.0,N,17.4,OK
2023-10-12 23:13:58.900293,12.7,54,2.0,3.0,NNE,17.4,OK
2023-10-12 23:14:46.417118,12.7,54,2.0,3.0,NE,17.4,OK
2023-10-12 23:14:47.007291,12.7,54,2.0,3.0,NE,17.4,OK
2023-10-12 23:15:34.840920,12.8,54,1.7,2.3,N,17.4,OK
2023-10-12 23:16:22.419665,12.8,54,2.3,4.0,N,17.4,OK
2023-10-12 23:16:23.052701,12.8,54,2.3,4.0,N,17.4,OK
2023-10-12 23:17:10.815530,12.8,54,2.3,4.0,NW,17.4,OK
2023-10-12 23:17:58.420017,12.8,54,1.7,2.3,N,17.4,OK
2023-10-12 23:17:58.980976,12.8,54,1.7,2.3,N,17.4,OK
2023-10-12 23:18:46.794660,12.8,54,1.7,2.3,NW,17.4,OK
2023-10-12 23:19:34.976620,12.8,54,0.6,1.3,N,17.4,OK
2023-10-12 23:21:10.411135,12.8,54,1.7,2.3,NNE,17.4,OK
2023-10-12 23:21:58.544826,12.8,54,1.0,1.7,NW,17.4,OK
2023-10-12 23:22:46.411484,12.8,54,1.3,2.0,NW,17.4,OK
2023-10-12 23:23:34.601334,12.8,54,1.3,2.0,W,17.4,OK
2023-10-12 23:24:22.409954,12.7,54,1.3,2.0,NNE,17.4,OK
2023-10-12 23:25:10.742910,12.7,54,1.0,1.7,NW,17.4,OK
2023-10-12 23:25:58.402447,12.7,54,2.3,3.0,WNW,17.4,OK
2023-10-12 23:25:59.076516,12.7,54,2.3,3.0,WNW,17.4,OK
2023-10-12 23:26:46.721161,12.7,54,1.7,2.3,SE,17.4,OK
2023-10-12 23:27:34.410040,12.7,54,0.6,1.3,N,17.4,OK
2023-10-12 23:28:22.861742,12.7,54,2.7,3.7,NW,17.4,OK
2023-10-12 23:29:10.402760,12.7,54,1.7,2.3,N,17.4,OK
2023-10-12 23:29:58.759725,12.7,54,1.7,2.3,W,17.4,OK
2023-10-12 23:30:46.399446,12.7,54,0.6,1.3,SW,17.4,OK
2023-10-12 23:31:34.729246,12.7,54,0.6,1.0,NE,17.4,OK
2023-10-12 23:32:22.400097,12.7,54,1.0,1.3,N,17.4,OK
2023-10-12 23:33:10.545155,12.6,55,0.6,1.3,WNW,17.4,OK
2023-10-12 23:33:58.403068,12.6,55,0.6,1.0,N,17.4,OK
2023-10-12 23:33:58.936753,12.6,55,0.6,1.0,N,17.4,OK
2023-10-12 23:35:34.942561,12.5,55,1.0,1.7,N,17.4,OK
2023-10-12 23:36:22.455370,12.5,55,1.0,1.7,NW,17.4,OK
2023-10-12 23:37:10.396059,12.5,55,1.3,2.0,NW,17.4,OK
2023-10-12 23:37:58.559922,12.5,55,0.6,1.3,NNE,17.4,OK
2023-10-12 23:38:46.393569,12.4,60,0.6,1.3,NNW,17.4,OK
2023-10-12 23:39:34.504693,12.4,60,1.7,2.3,N,17.4,OK
2023-10-12 23:40:22.395175,12.4,60,1.3,2.0,NW,17.4,OK
2023-10-12 23:41:10.722168,12.4,60,1.0,1.3,N,17.4,OK
2023-10-12 23:41:58.389945,12.3,60,0.6,1.0,E,17.4,OK
2023-10-12 23:42:46.701596,12.3,60,1.0,1.7,E,17.4,OK
2023-10-12 23:43:34.389524,12.3,60,2.0,3.4,NW,17.4,OK
2023-10-12 23:43:34.904473,12.3,60,2.0,3.4,NW,17.4,OK
2023-10-12 23:44:22.695355,12.3,60,2.3,3.4,WNW,17.4,OK
2023-10-12 23:45:10.385050,12.3,60,1.0,1.7,SW,17.4,OK
2023-10-12 23:45:10.916041,12.3,60,1.0,1.7,SW,17.4,OK
2023-10-12 23:45:58.691799,12.3,60,0.6,1.3,NW,17.4,OK
2023-10-12 23:46:46.379368,12.3,60,2.3,3.0,NW,17.4,OK
2023-10-12 23:46:46.923450,12.3,60,2.3,3.0,NW,17.4,OK
2023-10-12 23:47:34.736414,12.4,60,2.0,2.7,NNW,17.4,OK
2023-10-12 23:48:22.387054,12.4,60,1.7,2.0,WNW,17.4,OK
2023-10-12 23:48:22.934090,12.4,60,1.7,2.0,WNW,17.4,OK
2023-10-12 23:49:10.843883,12.4,60,0.6,1.3,NW,17.4,OK
2023-10-12 23:49:58.927634,12.4,60,1.0,1.3,W,17.4,OK
2023-10-12 23:50:46.361308,12.4,60,0.6,1.3,NW,17.4,OK
2023-10-12 23:51:34.380157,12.4,60,0.6,1.0,NW,17.4,OK
2023-10-12 23:52:22.540877,12.4,60,2.0,3.0,WNW,17.4,OK
2023-10-12 23:53:10.380673,12.4,60,1.3,1.7,W,17.4,OK
2023-10-12 23:53:58.552589,12.4,60,1.3,1.7,NE,17.4,OK
2023-10-12 23:54:46.378153,12.4,60,1.0,1.3,S,17.4,OK
2023-10-12 23:55:34.815019,12.4,60,3.0,4.0,WSW,17.4,OK
2023-10-12 23:56:22.370749,12.5,55,3.0,4.0,NW,17.4,OK
2023-10-12 23:56:22.908828,12.5,55,3.0,4.0,NW,17.4,OK
2023-10-12 23:57:10.684580,12.5,55,1.3,2.0,NW,17.4,OK
2023-10-12 23:57:58.373362,12.5,55,2.0,2.3,NNE,17.4,OK
2023-10-12 23:58:46.644968,12.5,55,1.3,1.7,NE,17.4,OK
2023-10-12 23:59:34.372009,12.5,55,1.7,2.3,W,17.4,OK
2023-10-12 23:59:34.921902,12.5,55,1.7,2.3,W,17.4,OK
2023-10-13 00:00:22.656672,12.5,55,3.0,3.7,NW,17.4,OK
2023-10-13 00:01:10.370414,12.5,54,2.7,3.7,E,17.4,OK
2023-10-13 00:01:10.899374,12.5,54,2.7,3.7,E,17.4,OK
2023-10-13 00:01:58.676184,12.5,54,0.6,1.7,NNW,17.4,OK
2023-10-13 00:02:46.367779,12.5,54,1.3,2.0,NW,17.4,OK
2023-10-13 00:02:46.912016,12.5,54,1.3,2.0,NW,17.4,OK
2023-10-13 00:03:34.665809,12.5,54,1.7,2.7,N,17.4,OK
2023-10-13 00:04:22.999368,12.5,54,1.0,1.3,SW,17.4,OK
2023-10-13 00:05:58.368945,12.5,54,1.0,1.3,NW,17.4,OK
2023-10-13 00:06:46.482644,12.5,54,1.7,2.3,W,17.4,OK
2023-10-13 00:07:34.361825,12.5,54,1.7,2.3,NW,17.4,OK
2023-10-13 00:08:22.530434,12.5,54,1.7,2.0,ENE,17.4,OK
2023-10-13 00:09:10.361235,12.5,54,1.0,2.0,WNW,17.4,OK
2023-10-13 00:09:58.672065,12.5,54,0.6,1.3,NW,17.4,OK
2023-10-13 00:10:46.355694,12.5,54,2.0,2.7,NW,17.4,OK
2023-10-13 00:10:46.856853,12.5,54,2.0,2.7,NW,17.4,OK
2023-10-13 00:11:34.616624,12.5,54,2.0,2.7,W,17.4,OK
2023-10-13 00:12:22.357303,12.5,54,1.3,1.7,NNE,17.4,OK
2023-10-13 00:13:10.647245,12.5,54,1.3,2.0,N,17.4,OK
2023-10-13 00:13:58.356947,12.5,54,1.3,2.0,NW,17.4,OK
2023-10-13 00:13:58.903851,12.5,54,1.3,2.0,NW,17.4,OK
2023-10-13 00:14:46.665661,12.5,55,0.6,1.0,N,17.4,OK
2023-10-13 00:15:34.352592,12.5,54,0.3,0.6,NW,17.4,OK
2023-10-13 00:15:34.905403,12.5,54,0.3,0.6,NW,17.4,OK
2023-10-13 00:16:22.661247,12.5,55,0.3,0.6,N,17.4,OK
2023-10-13 00:17:10.348135,12.5,55,1.0,1.7,NNW,17.4,OK
2023-10-13 00:17:58.828874,12.4,60,1.0,1.3,N,17.4,OK
2023-10-13 00:18:46.352463,12.4,60,1.0,1.7,NW,17.4,OK
2023-10-13 00:18:46.863709,12.4,60,1.0,1.7,NW,17.4,OK
2023-10-13 00:20:22.911139,12.3,60,1.0,1.7,W,17.4,OK
2023-10-13 00:21:10.387960,12.3,60,0.6,1.3,NW,17.4,OK
2023-10-13 00:21:58.349694,12.3,60,1.0,1.3,NW,17.4,OK
2023-10-13 00:22:46.599378,12.3,60,0.6,1.3,SW,17.4,OK
2023-10-13 00:23:34.348030,12.3,60,0.6,1.3,NW,17.4,OK
2023-10-13 00:24:22.542990,12.2,60,0.6,1.0,E,17.4,OK
2023-10-13 00:25:10.347831,12.2,60,0.6,1.3,W,17.4,OK
2023-10-13 00:25:10.916757,12.2,60,0.6,1.3,W,17.4,OK
2023-10-13 00:25:58.681575,12.2,60,1.0,1.7,NW,17.4,OK
2023-10-13 00:26:46.344147,12.2,61,1.7,2.3,WNW,17.4,OK
2023-10-13 00:26:46.894272,12.2,61,1.7,2.3,WNW,17.4,OK
2023-10-13 00:27:34.747031,12.1,61,1.7,2.3,NE,17.4,OK
2023-10-13 00:28:22.340672,12.1,61,0.6,1.3,SE,17.4,OK
2023-10-13 00:28:22.851796,12.1,61,0.6,1.3,SE,17.4,OK
2023-10-13 00:29:10.705609,12.1,61,1.0,1.7,NW,17.4,OK
2023-10-13 00:29:58.338268,12.0,61,1.7,2.0,NW,17.4,OK
2023-10-13 00:29:58.840497,12.0,61,1.7,2.0,NW,17.4,OK
2023-10-13 00:30:46.609014,12.0,61,1.3,2.3,N,17.4,OK
2023-10-13 00:31:34.336960,12.1,61,1.0,1.7,WNW,17.4,OK
2023-10-13 00:31:34.895010,12.1,61,1.0,1.7,WNW,17.4,OK
2023-10-13 00:32:22.666452,12.1,61,1.0,1.3,NW,17.4,OK
2023-10-13 00:33:10.343441,12.1,60,1.3,2.0,N,17.4,OK
2023-10-13 00:33:10.885445,12.1,60,1.3,2.0,N,17.4,OK
2023-10-13 00:33:58.635131,12.1,60,1.7,2.0,N,17.4,OK
2023-10-13 00:34:46.862883,12.1,60,1.3,2.0,NE,17.4,OK
2023-10-13 00:36:22.335377,12.1,61,0.6,1.0,NW,17.4,OK
2023-10-13 00:37:10.506190,12.0,61,1.7,2.0,NW,17.4,OK
2023-10-13 00:37:58.333782,12.0,61,1.7,2.3,W,17.4,OK
2023-10-13 00:38:46.531362,12.0,61,1.0,1.3,NNW,17.4,OK
2023-10-13 00:39:34.334240,12.0,61,1.3,2.0,NNW,17.4,OK
2023-10-13 00:40:22.660937,12.0,61,1.3,2.0,NNW,17.4,OK
2023-10-13 00:41:10.323693,11.9,61,1.3,1.7,NW,17.4,OK
2023-10-13 00:41:10.861708,11.9,61,1.3,1.7,NW,17.4,OK
2023-10-13 00:41:58.571383,11.9,61,1.0,1.3,N,17.4,OK
2023-10-13 00:42:46.325081,11.9,61,0.3,1.0,NW,17.4,OK
2023-10-13 00:42:47.001249,11.9,61,0.3,1.0,NW,17.4,OK
2023-10-13 00:43:34.616951,11.9,61,1.0,1.7,NW,17.4,OK
2023-10-13 00:44:22.328611,11.8,61,0.6,1.3,W,17.4,OK
2023-10-13 00:44:22.856640,11.8,61,0.6,1.3,W,17.4,OK
2023-10-13 00:45:10.611385,11.8,61,1.0,1.3,SW,17.4,OK
2023-10-13 00:45:58.324075,11.8,61,1.3,2.0,NE,17.4,OK
2023-10-13 00:45:58.958053,11.8,61,1.3,2.0,NE,17.4,OK
2023-10-13 00:46:46.642718,11.8,61,0.6,1.0,NW,17.4,OK
2023-10-13 00:47:34.838540,11.8,61,0.6,1.0,N,17.4,OK
2023-10-13 00:48:22.626247,11.8,62,1.0,1.3,N,17.4,OK
2023-10-13 00:49:10.324175,11.8,62,1.0,1.3,N,17.4,OK
2023-10-13 00:49:10.842097,11.8,62,1.0,1.3,N,17.4,OK
2023-10-13 00:50:46.305617,11.8,62,1.0,2.0,N,17.4,OK
2023-10-13 00:50:46.865605,11.8,62,1.0,2.0,N,17.4,OK
2023-10-13 00:51:34.410415,11.8,62,0.6,1.3,SW,17.4,OK
2023-10-13 00:52:22.317993,11.8,61,0.6,1.0,N,17.4,OK
2023-10-13 00:53:10.622926,11.8,61,0.6,1.0,NE,17.4,OK
2023-10-13 00:53:58.315747,11.8,61,0.6,1.0,W,17.4,OK
2023-10-13 00:54:46.455249,11.8,61,0.3,0.6,NW,17.4,OK
2023-10-13 00:55:34.317101,11.8,61,1.3,2.0,N,17.4,OK
2023-10-13 00:55:34.831134,11.8,61,1.3,2.0,N,17.4,OK
2023-10-13 00:56:22.656703,11.8,61,1.3,2.3,NNW,17.4,OK
2023-10-13 00:57:10.310509,11.9,61,1.7,2.3,NW,17.4,OK
2023-10-13 00:57:58.593212,11.9,61,1.3,2.3,W,17.4,OK
2023-10-13 00:58:46.310074,11.9,61,0.3,0.6,WNW,17.4,OK
2023-10-13 00:58:46.823086,11.9,61,0.3,0.6,WNW,17.4,OK
2023-10-13 00:59:34.603930,11.9,61,0.6,1.3,NW,17.4,OK
2023-10-13 01:00:22.307533,11.9,61,1.0,2.0,NW,17.4,OK
2023-10-13 01:00:22.872734,11.9,61,1.0,2.0,NW,17.4,OK
2023-10-13 01:01:10.674360,12.0,61,1.7,2.3,N,17.4,OK
2023-10-13 01:01:58.307050,12.0,61,1.0,1.3,E,17.4,OK
2023-10-13 01:02:46.641717,12.0,61,0.3,1.0,NW,17.4,OK
2023-10-13 01:03:34.303552,12.0,61,1.0,1.7,NW,17.4,OK
